,loss,accuracy,precision,recall,auc_pr,auc_roc,val_loss,val_accuracy,val_precision,val_recall,val_auc_pr,val_auc_roc
0,0.0017905101412907243,0.99956876039505,0.9999207854270935,0.9992166757583618,0.9999722242355347,0.9999571442604065,0.003931766841560602,0.9990875124931335,0.8888888955116272,0.10000000149011612,0.38603174686431885,0.9217184782028198
1,0.0017141830176115036,0.99956876039505,0.9999166131019592,0.9992208480834961,0.999977707862854,0.9999657869338989,0.0037427893839776516,0.9990187287330627,0.6363636255264282,0.04374999925494194,0.3556222915649414,0.9589674472808838
2,0.0018038431880995631,0.9995604157447815,0.9999374747276306,0.9991833567619324,0.9999732375144958,0.9999589920043945,0.003909481689333916,0.9990062713623047,0.6000000238418579,0.01875000074505806,0.42363813519477844,0.9409260749816895
