,loss,accuracy,precision,recall,auc_pr,auc_roc,val_loss,val_accuracy,val_precision,val_recall,val_auc_pr,val_auc_roc
0,0.001778763486072421,0.9994097948074341,0.9997297525405884,0.9990897178649902,0.9999910593032837,0.9999868273735046,0.004159003496170044,0.9988411068916321,0.8500000238418579,0.5099999904632568,0.7121002078056335,0.965740442276001
1,0.0017888799775391817,0.9994348287582397,0.9998148083686829,0.9990546703338623,0.9999890923500061,0.9999839067459106,0.0039923544973134995,0.9988211393356323,0.8980582356452942,0.4625000059604645,0.7291771173477173,0.9743064641952515
2,0.0019923169165849686,0.9994198083877563,0.9997997879981995,0.9990396499633789,0.9999822378158569,0.9999731183052063,0.0039413305930793285,0.9988461136817932,0.8287937641143799,0.5325000286102295,0.7087682485580444,0.9817010164260864
3,0.0016332997474819422,0.9995023608207703,0.9997798204421997,0.9992247223854065,0.999984860420227,0.9999823570251465,0.0036957126576453447,0.998926043510437,0.752043604850769,0.6899999976158142,0.7725133895874023,0.9761959314346313
4,0.0013737845001742244,0.9995373487472534,0.9997698068618774,0.9993047714233398,0.9999922513961792,0.9999881386756897,0.0032777953892946243,0.9990209341049194,0.7602040767669678,0.7450000047683716,0.811754584312439,0.980223536491394
