,loss,accuracy,precision,recall,auc_pr,auc_roc,val_loss,val_accuracy,val_precision,val_recall,val_auc_pr,val_auc_roc
0,0.005319185089319944,0.9981377124786377,0.932534396648407,0.8754166960716248,0.9628320932388306,0.9979677200317383,0.007964576594531536,0.997356653213501,0.8704171776771545,0.8611631989479065,0.9295451641082764,0.9914263486862183
1,0.005871948786079884,0.9978693127632141,0.9197860956192017,0.8600000143051147,0.956399142742157,0.9976620078086853,0.008668631315231323,0.9972823262214661,0.874193549156189,0.8474045991897583,0.9213969111442566,0.9924447536468506
2,0.008520998992025852,0.9971508383750916,0.9014084339141846,0.800000011920929,0.9179650545120239,0.994067907333374,0.009432823397219181,0.9968923330307007,0.8564002513885498,0.82426518201828,0.9080724120140076,0.9915658235549927
